Wall time,Step,Value
1658445141.658621,1038,-0.7087991833686829
1658445148.9711905,1039,43.164730072021484
1658445151.165578,1040,41.22230529785156
1658445159.6868033,1044,-1.6096676588058472
1658445163.6712883,1046,25.576297760009766
1658445171.0733202,1047,-90.983642578125
1658445201.3256176,1053,-80.90650177001953
1658445207.6627846,1054,-63.254234313964844
1658445218.770542,1057,-60.120357513427734
1658445224.3796046,1059,3.629796266555786
1658445233.9464703,1060,-82.1358871459961
1658445236.6366947,1061,-29.618242263793945
1658445243.073157,1063,3.064497470855713
1658445258.811191,1066,0.5025903582572937
1658445267.3391397,1067,-57.378604888916016
1658445273.2899826,1068,-75.73809814453125
1658445283.564642,1070,-22.865676879882812
1658445291.772539,1071,-33.11273956298828
1658445293.2896352,1072,41.54218673706055
1658445296.728238,1073,18.22894859313965
1658445301.0664957,1074,14.50858211517334
1658445302.638102,1075,3.5623269081115723
1658445322.2280576,1078,-88.0182113647461
1658445323.7232401,1079,19.97003936767578
1658445333.5892205,1081,47.73298263549805
1658445335.8959436,1082,34.78972625732422
1658445346.7487283,1083,-50.08348083496094
1658445357.1704605,1086,33.98094940185547
1658445358.6738744,1087,3.2298972606658936
1658445361.621214,1088,5.513880252838135
1658445378.32277,1092,19.35764503479004
1658445382.5002646,1093,-43.42049026489258
1658445387.9098394,1094,-106.81155395507812
1658445421.4095984,1099,-44.41572189331055
1658445432.6886024,1101,-81.1855697631836
1658445436.540401,1103,4.649181842803955
1658445438.5104682,1104,20.557453155517578
1658445449.5588024,1105,-31.452913284301758
1658445460.1044137,1108,40.871192932128906
1658445463.7799819,1109,-68.47333526611328
1658445466.5774512,1110,12.5343656539917
1658445470.7212093,1111,2.653887987136841
1658445473.8071125,1112,-82.73387145996094
1658445478.3055196,1113,-55.331417083740234
1658445484.167934,1114,-59.32797622680664
1658445485.7332811,1115,0.5066120624542236
1658445495.8371987,1117,-40.196044921875
1658445515.9900007,1120,-101.974609375
1658445526.8383944,1122,-114.90303802490234
1658445528.6007664,1123,12.224714279174805
1658445536.2772303,1126,-7.016097068786621
1658445538.2494192,1127,35.389854431152344
1658445548.0805495,1129,-75.49134063720703
1658445550.4804125,1130,-67.42244720458984
1658445558.3745153,1131,-83.74889373779297
1658445559.896321,1132,-7.985477924346924
1658445561.7764263,1133,1.7704060077667236
1658445571.4524493,1135,-52.39716720581055
1658445581.5851471,1136,-108.16204071044922
1658445588.6975408,1137,-91.37052154541016
1658445597.435032,1140,7.047634124755859
1658445616.2462187,1143,-66.7364730834961
1658445627.9526181,1146,-56.4578971862793
1658445629.4567194,1147,15.863201141357422
1658445633.512461,1149,32.396881103515625
1658445635.153179,1150,-8.973511695861816
1658445636.7191913,1151,19.162548065185547
1658445647.2551162,1152,-58.74854278564453
1658445655.5525599,1153,-34.23587417602539
1658445658.7842727,1154,-40.64399719238281
1658445671.7000575,1156,-44.80440139770508
1658445698.4767413,1161,-89.31770324707031
1658445706.7125018,1163,-90.24545288085938
1658445714.3257446,1165,35.24983215332031
1658445725.093417,1167,-64.0016860961914
1658445740.1878195,1168,34.816200256347656
1658445788.1580007,1174,-136.95704650878906
1658445794.7271998,1175,-60.44160079956055
1658445805.366328,1177,4.8304266929626465
1658445816.634681,1178,-54.969398498535156
1658445823.4889138,1179,-63.39555740356445
1658445850.4678853,1183,-98.19420623779297
1658445856.7080035,1185,-81.05245971679688
1658445861.8113923,1187,15.430309295654297
1658445871.5205183,1189,-70.37825775146484
1658445874.8263662,1190,87.92814636230469
1658445879.529657,1191,-77.76383209228516
1658445899.853538,1194,-28.059505462646484
1658445901.3617804,1195,3.0625174045562744
1658445903.5262153,1196,64.84822082519531
1658445920.6505344,1198,11.986971855163574
1658445929.529085,1199,-116.98838806152344
1658445938.8817036,1202,31.463327407836914
1658445940.371419,1203,39.17354965209961
1658445953.0602138,1206,-2.8379623889923096
1658445961.3399255,1207,-114.85626220703125
1658445962.8915887,1208,-3.5356879234313965
1658445968.3753016,1210,-78.7920150756836
1658445991.0910208,1214,-7.562425136566162
1658445995.0229328,1215,-79.36454010009766
1658446010.5745173,1216,-81.65364837646484
1658446022.1966684,1218,-89.67894744873047
1658446024.871121,1219,43.86750030517578
1658446048.922187,1224,34.53908157348633
1658446052.0786588,1226,5.609842777252197
1658446076.7950797,1229,77.89247131347656
1658446078.4421258,1230,3.0740981101989746
1658446106.7544823,1233,-77.13590240478516
1658446109.570133,1234,18.422130584716797
1658446133.4628546,1239,19.627384185791016
1658446139.3945577,1241,-22.62346839904785
1658446140.8759224,1242,21.55291748046875
1658446144.2029932,1243,12.349363327026367
1658446155.7939036,1244,-33.3455924987793
1658446165.0968363,1245,-80.22695922851562
1658446166.725375,1246,8.3115816116333
1658446168.316592,1247,36.75398635864258
1658446180.899502,1250,-5.72011661529541
1658446183.2148132,1251,60.636077880859375
1658446185.3963883,1252,13.013230323791504
1658446193.2274368,1253,-107.88294982910156
1658446198.474545,1255,8.969812393188477
1658446208.630082,1257,1.5256457328796387
1658446212.1558063,1258,0.15077641606330872
1658446219.1212144,1261,28.40485382080078
1658446223.4028535,1262,-41.29862976074219
1658446237.3766553,1265,52.09492492675781
1658446248.3848135,1268,-11.27563190460205
1658446266.5849538,1272,-43.58710479736328
1658446290.1342065,1277,-74.01852416992188
1658446291.793375,1278,-16.415414810180664
1658446293.3738537,1279,-8.111063003540039
1658446313.9162805,1283,18.700654983520508
1658446341.0655496,1286,-52.590511322021484
1658446380.0446534,1291,-56.63564682006836
1658446398.2228477,1294,-9.870311737060547
1658446409.415414,1297,-18.806495666503906
1658446423.8943777,1299,-88.56468963623047
1658446428.266204,1300,-63.610694885253906
1658446446.643925,1303,-93.74037170410156
1658446455.694432,1307,44.219112396240234
1658446476.3367112,1311,-10.539146423339844
1658446488.0334592,1315,-6.3198113441467285
1658446491.3489223,1316,-83.76143646240234
1658446517.928826,1321,-13.13303279876709
1658446527.9860086,1323,-83.23139953613281
1658446535.4639027,1324,-39.667022705078125
1658446540.533871,1326,-12.313828468322754
1658446542.031724,1327,34.8060302734375
1658446550.1115096,1329,-63.368255615234375
1658446581.5049222,1336,-86.66341400146484
1658446611.7277932,1345,-10.018776893615723
1658446614.8143563,1346,-46.57030487060547
1658446620.3356094,1348,19.47551918029785
1658446625.2446084,1349,-16.890499114990234
1658446632.999662,1352,24.156457901000977
1658446636.2204344,1353,-110.37959289550781
1658446640.7551413,1355,-34.59274673461914
1658446652.5291626,1359,-105.7767105102539
1658446661.8646178,1361,1.440751075744629
1658446680.8427114,1365,-0.8701872825622559
1658446683.2602975,1366,75.13858032226562
1658446684.82482,1367,-8.848230361938477
1658446691.4791079,1368,-107.99087524414062
1658446693.5135322,1369,24.94196128845215
1658446702.7358506,1373,-90.92233276367188
1658446709.6269186,1374,-60.17692184448242
1658446713.7854743,1376,-43.743560791015625
1658446728.9088712,1377,-63.005897521972656
1658446738.2094438,1381,-39.698238372802734
1658446758.3391933,1386,-52.74356460571289
1658446759.7997901,1387,17.716123580932617
1658446777.7483726,1391,35.22660446166992
1658446790.253906,1394,35.85621643066406
1658446801.1494393,1397,5.969844341278076
1658446808.055183,1398,-99.92366790771484
1658446820.4344752,1401,-52.22603225708008
1658446827.1693263,1404,-4.697353363037109
1658446831.8795261,1406,55.10100173950195
