Wall time,Step,Value
1661078638.366078,1891,57.32655334472656
1661078648.5920622,1896,67.63297271728516
1661078660.5381348,1900,32.9173469543457
1661078670.9899404,1903,-2.3005359172821045
1661078687.2336843,1909,7.032291412353516
1661078689.304334,1910,19.059782028198242
1661078690.8017352,1911,41.45671844482422
1661078701.7467232,1914,36.43663787841797
1661078717.5869226,1919,-3.8852734565734863
1661078737.0723097,1925,-38.16778564453125
1661078738.553912,1926,-4.998843193054199
1661078740.239112,1927,10.376019477844238
1661078746.311063,1930,27.314556121826172
1661078756.6866603,1933,-30.878870010375977
1661078765.2600064,1936,14.793289184570312
1661078766.9059176,1937,52.50840759277344
1661078782.4046469,1941,0.893637478351593
1661078786.5346267,1942,32.74941635131836
1661078788.0542057,1943,21.73980712890625
1661078802.1880612,1946,47.418399810791016
1661078809.8659477,1948,15.337430000305176
1661078818.231418,1951,24.508298873901367
1661078824.2806988,1954,-1.2329167127609253
1661078830.0598564,1957,49.825096130371094
1661078837.6114228,1961,29.941057205200195
1661078840.1361587,1962,40.01184844970703
1661078842.9555137,1963,-12.569755554199219
1661078845.0436752,1964,41.39808654785156
1661078847.2575593,1965,24.797883987426758
1661078851.2989054,1967,-12.105550765991211
1661078852.8062212,1968,9.391213417053223
1661078858.8709018,1969,-9.907872200012207
1661078884.0923398,1978,14.843610763549805
1661078887.4834125,1980,4.817183017730713
1661078890.104346,1981,67.1992416381836
1661078895.8534994,1982,28.62174415588379
1661078905.2637403,1986,-1.1200647354125977
1661078908.2119288,1988,-1.1824525594711304
1661078911.52247,1989,35.110374450683594
1661078919.117171,1992,42.889373779296875
1661078920.6450715,1993,24.822425842285156
1661078973.6328435,2017,40.98904037475586
1661078975.855438,2018,36.950836181640625
1661078989.513713,2022,-52.230716705322266
1661078991.034735,2023,25.964679718017578
1661079002.7838125,2027,-4.384102821350098
1661079006.3976746,2029,17.0981502532959
1661079012.3772142,2032,-1.4821441173553467
1661079017.5517626,2033,5.038424968719482
1661079022.613099,2035,40.31220245361328
1661079025.521829,2036,91.7437515258789
1661079027.756883,2037,51.18739700317383
1661079041.6133323,2041,0.3357976973056793
1661079054.7887673,2044,9.676706314086914
1661079062.301602,2048,19.10556983947754
1661079079.5831518,2055,2.0864477157592773
1661079084.9742336,2056,13.067038536071777
1661079086.504076,2057,14.693719863891602
1661079088.0938795,2058,41.07802200317383
1661079109.354017,2068,15.220704078674316
1661079111.71105,2069,24.599287033081055
1661079116.5661705,2071,16.16028594970703
1661079129.1127741,2075,32.901580810546875
1661079148.5636683,2080,-20.61878776550293
1661079161.499744,2085,60.36740493774414
1661079165.6361752,2087,60.71648025512695
1661079167.166475,2088,13.107953071594238
1661079176.0310805,2090,33.909271240234375
1661079178.3252728,2091,21.114681243896484
1661079184.2815208,2092,13.015451431274414
1661079191.9245002,2096,29.653301239013672
1661079196.943905,2098,23.806875228881836
1661079203.2832747,2099,14.87790584564209
1661079208.3632927,2101,46.623008728027344
1661079214.6839168,2104,33.9291877746582
1661079217.772714,2106,24.628936767578125
1661079232.8301594,2110,19.497406005859375
1661079234.2762592,2111,-9.926990509033203
1661079241.602649,2115,24.476491928100586
1661079247.408463,2116,12.77756404876709
1661079253.4716845,2120,41.7096061706543
1661079255.387376,2121,3.7608726024627686
1661079258.3880777,2123,23.496688842773438
1661079260.4780219,2124,37.3006591796875
1661079262.0368764,2125,-4.392439842224121
1661079272.549079,2128,44.504920959472656
1661079290.7284086,2135,35.29169464111328
1661079292.24058,2136,39.62417221069336
1661079295.349426,2137,-27.130416870117188
1661079307.3377454,2140,-22.778886795043945
1661079315.0317671,2144,-9.461762428283691
1661079324.9640932,2150,14.390650749206543
1661079334.0244412,2155,-34.411598205566406
1661079346.8398266,2160,-37.9358024597168
1661079348.3096955,2161,29.413516998291016
1661079355.7108583,2163,37.38033676147461
1661079382.4397748,2170,-49.63031768798828
1661079398.7811456,2174,54.12907791137695
1661079401.734956,2176,7.316534996032715
1661079405.0109122,2177,-0.45183491706848145
1661079430.20327,2184,49.93354797363281
1661079433.2731092,2186,-2.132634162902832
1661079436.2345562,2188,35.60274124145508
1661079444.3403366,2190,17.39038848876953
1661079452.836668,2195,14.812437057495117
1661079468.6770427,2200,1.7819006443023682
1661079473.4499314,2202,-39.2292366027832
1661079475.8515098,2203,34.63507843017578
1661079477.9243813,2204,48.70920944213867
1661079486.9908733,2207,25.703336715698242
1661079492.5654168,2210,13.06760311126709
1661079495.5887184,2212,9.6357421875
1661079497.1663325,2213,-6.7927045822143555
1661079500.083101,2215,-6.526331901550293
1661079507.870564,2216,-36.54462432861328
1661079524.5188582,2222,19.620861053466797
1661079536.399936,2226,48.9039306640625
1661079541.9679663,2228,15.466659545898438
1661079576.359055,2237,0.7875546216964722
1661079581.338528,2240,3.670276165008545
1661079591.829566,2243,7.441792011260986
1661079595.0099063,2245,-13.4963960647583
1661079632.4501283,2255,13.894876480102539
1661079637.848693,2258,34.35580062866211
1661079639.3184063,2259,-8.45511245727539
1661079648.4435692,2265,5.683002948760986
1661079664.3347354,2268,-21.565746307373047
1661079686.5945895,2277,9.267219543457031
1661079702.2783616,2281,1.0154376029968262
1661079704.0102885,2282,31.5087947845459
1661079719.1967857,2286,38.675994873046875
1661079740.351447,2293,27.914167404174805
1661079745.044889,2294,21.83780288696289
1661079764.858526,2301,-0.416045606136322
1661079781.575827,2306,24.85272789001465
1661079784.518775,2307,-41.89155960083008
1661079786.5139961,2308,33.377559661865234
1661079794.1633437,2310,16.487476348876953
1661079797.9674222,2312,65.2029037475586
1661079810.143542,2316,-14.656115531921387
1661079811.6162527,2317,-10.325031280517578
1661079823.167627,2320,13.914830207824707
1661079833.1123295,2325,22.276140213012695
1661079849.7609396,2331,21.165159225463867
1661079852.741842,2333,21.684240341186523
1661079863.387788,2336,18.84905433654785
1661079874.1866462,2341,13.35693359375
1661079881.778594,2343,23.83157730102539
1661079884.3017488,2344,97.46537780761719
1661079893.2968543,2345,-12.805822372436523
1661079901.3021235,2347,38.4990119934082
1661079903.477212,2348,59.0819091796875
1661079904.9861135,2349,1.3960051536560059
1661079912.9711027,2352,-12.913106918334961
1661079914.689142,2353,3.6443238258361816
1661079920.881924,2354,8.652795791625977
1661079932.3332062,2358,85.23226165771484
1661079935.3088999,2360,29.87485122680664
1661079944.7506773,2366,4.3669209480285645
1661079949.8468196,2369,65.18431854248047
1661079956.2277656,2372,16.13243865966797
1661079959.943427,2374,46.884029388427734
1661079972.4017863,2379,-8.315646171569824
1661079987.636036,2385,13.71174430847168
1661080004.0928128,2390,6.3944807052612305
1661080007.1018412,2392,-7.089589595794678
1661080013.0426657,2394,-32.005958557128906
1661080020.5248766,2395,-60.06300735473633
1661080026.5933056,2396,24.317699432373047
1661080028.131467,2397,18.702579498291016
1661080031.0454714,2398,-23.746597290039062
1661080034.638625,2399,37.91154098510742
1661080054.1276603,2409,4.021847248077393
1661080061.6792638,2413,-9.684976577758789
1661080070.0504968,2416,-6.959649562835693
1661080085.2045631,2420,4.95253324508667
1661080102.851661,2429,31.730138778686523
1661080118.027196,2432,27.513280868530273
1661080124.930393,2436,20.07674789428711
1661080130.599407,2437,1.1652181148529053
1661080136.8194013,2439,26.444683074951172
1661080141.558781,2440,-9.099989891052246
1661080149.9019825,2442,52.68889617919922
1661080154.5309598,2443,-6.858811855316162
1661080172.9331772,2449,43.153446197509766
1661080188.7133,2455,56.10540008544922
1661080199.0768015,2459,23.348989486694336
1661080207.171297,2463,35.647491455078125
1661080210.187834,2465,-8.9581298828125
1661080219.1520536,2466,-41.23519515991211
1661080227.0284321,2470,21.282936096191406
1661080234.6806235,2474,40.811946868896484
1661080245.9004138,2476,23.31431770324707
1661080253.1990554,2478,26.27439308166504
1661080269.9761577,2485,-11.555479049682617
1661080271.7954035,2486,-19.063146591186523
1661080290.5683732,2490,-92.6197509765625
1661080301.1533308,2494,-75.81237030029297
1661080307.82799,2497,7.296876907348633
1661080311.3041074,2499,36.75550842285156
1661080314.2286806,2500,-63.72173309326172
1661080315.7811606,2501,52.25589370727539
1661080334.1259072,2504,-95.16876220703125
1661080337.922689,2506,36.774208068847656
1661080339.3688972,2507,46.297847747802734
1661080343.8344965,2509,39.06233596801758
1661080349.3872766,2511,36.301570892333984
1661080359.2276227,2514,27.87228012084961
1661080366.4269862,2516,-3.7841925621032715
1661080372.0746694,2518,38.92560577392578
1661080374.587696,2519,-25.479806900024414
1661080378.0357857,2520,-38.27570343017578
1661080382.7715378,2522,19.45134735107422
1661080387.1712618,2524,-1.950451135635376
1661080400.2283907,2529,40.610355377197266
1661080411.465942,2531,-14.63820743560791
1661080413.4882112,2532,44.407039642333984
1661080423.7471762,2534,51.86604690551758
1661080434.9874368,2539,6.97459077835083
1661080440.8135803,2541,-17.113933563232422
1661080443.7288349,2543,51.693912506103516
1661080445.784167,2544,-85.59390258789062
1661080475.2279263,2555,52.99714660644531
1661080490.7069728,2561,-24.86188316345215
1661080502.8972027,2566,-37.35188674926758
1661080504.3203511,2567,1.8824366331100464
1661080508.6021771,2569,82.50531005859375
1661080517.513499,2572,57.529720306396484
1661080521.9177346,2574,18.09257698059082
1661080525.2215967,2576,-5.435719966888428
1661080529.0109794,2578,28.216960906982422
1661080536.575111,2579,-63.01798629760742
1661080544.228698,2584,-9.429512023925781
1661080547.4837866,2585,-98.27001190185547
1661080548.9269476,2586,21.59266471862793
1661080556.1827872,2589,7.1839919090271
1661080558.4751232,2590,-19.399782180786133
1661080566.0508454,2593,-16.421077728271484
1661080586.484489,2599,39.49496841430664
1661080588.2824848,2600,50.16993713378906
1661080592.3536296,2602,9.076662063598633
1661080595.2785227,2604,-4.9781413078308105
1661080599.4974847,2606,1.3444960117340088
1661080601.6849847,2607,10.433682441711426
1661080649.4308856,2618,-16.604612350463867
1661080650.8831344,2619,-8.613410949707031
1661080653.7162378,2620,46.42790603637695
1661080662.1630805,2623,-49.8680305480957
1661080671.5970907,2628,22.798742294311523
1661080675.9414182,2629,-1.2158970832824707
1661080688.9765751,2634,-28.046497344970703
1661080694.4730985,2635,19.80983543395996
1661080696.7069154,2636,3.966050863265991
1661080698.1663404,2637,29.105030059814453
1661080703.2937608,2639,72.75305938720703
1661080704.687014,2640,17.478816986083984
1661080706.711684,2641,16.890605926513672
1661080715.4484348,2644,-89.39694213867188
1661080739.8517706,2655,20.356273651123047
1661080753.8235703,2661,33.496028900146484
1661080760.2627938,2663,-4.503326416015625
1661080768.7703815,2668,31.192731857299805
1661080775.1976552,2671,39.708003997802734
1661080777.2134838,2672,-19.19650650024414
1661080778.6289923,2673,-6.763803482055664
1661080781.8680243,2675,11.871527671813965
1661080810.390114,2682,-18.087200164794922
1661080820.4343626,2685,6.9333109855651855
1661080824.784898,2687,40.73569869995117
1661080829.766227,2690,5.441051006317139
1661080834.1126995,2692,-32.99294662475586
1661080839.6702724,2694,0.7318469285964966
1661080855.9820108,2702,46.10047912597656
1661080857.457646,2703,-0.3464067876338959
1661080858.9583952,2704,9.837550163269043
1661080861.4972272,2705,61.51931381225586
1661080865.3728619,2707,46.712005615234375
1661080869.646376,2709,-0.6054231524467468
1661080877.4003422,2710,63.41895294189453
1661080879.1693685,2711,32.479862213134766
1661080882.4281855,2713,28.639860153198242
1661080883.9057841,2714,8.27829360961914
1661080886.3182256,2715,43.36802673339844
1661080892.816475,2718,37.27372360229492
1661080898.2791204,2719,26.230817794799805
1661080903.6759994,2720,41.93342590332031
1661080912.2964146,2725,57.11781311035156
1661080913.6631827,2726,26.02855110168457
1661080917.267105,2728,23.000415802001953
1661080924.659804,2730,71.535400390625
1661080926.0642576,2731,28.25444221496582
1661080933.711138,2735,25.519866943359375
1661080935.2006402,2736,23.930686950683594
1661080944.265441,2740,36.72107696533203
1661080950.2173016,2741,37.18219757080078
1661080951.7066147,2742,-6.323166370391846
1661080953.7144496,2743,-4.042096138000488
1661080958.5694697,2745,36.43050003051758
1661080960.2776449,2746,29.868432998657227
1661080961.7723093,2747,10.438464164733887
1661080966.1021137,2750,30.381135940551758
